country,year,week,year_week,age_group,new_cases
Norway,2021,31,2021-31,65-79yr,69
Norway,2021,32,2021-32,65-79yr,41
Norway,2021,33,2021-33,65-79yr,87
Norway,2021,34,2021-34,65-79yr,117
Norway,2021,35,2021-35,65-79yr,169
Norway,2021,36,2021-36,65-79yr,190
Norway,2021,37,2021-37,65-79yr,151
Norway,2021,38,2021-38,65-79yr,151
Norway,2021,39,2021-39,65-79yr,170
Norway,2021,40,2021-40,65-79yr,165
Norway,2021,41,2021-41,65-79yr,176
Norway,2021,42,2021-42,65-79yr,255
Norway,2021,43,2021-43,65-79yr,421
Norway,2021,44,2021-44,65-79yr,605
Norway,2021,45,2021-45,65-79yr,868
Norway,2021,46,2021-46,65-79yr,1000
Norway,2021,47,2021-47,65-79yr,1138
Norway,2021,48,2021-48,65-79yr,1487
Norway,2021,49,2021-49,65-79yr,1395
Norway,2021,50,2021-50,65-79yr,986
Norway,2021,51,2021-51,65-79yr,619
Norway,2021,52,2021-52,65-79yr,1015
Portugal,2021,01,2021-01,65-79yr,6219
Portugal,2021,02,2021-02,65-79yr,7449
Portugal,2021,03,2021-03,65-79yr,9131
Portugal,2021,04,2021-04,65-79yr,9497
Portugal,2021,05,2021-05,65-79yr,5145
Portugal,2021,06,2021-06,65-79yr,2521
Portugal,2021,07,2021-07,65-79yr,1429
Portugal,2021,08,2021-08,65-79yr,817
Portugal,2021,09,2021-09,65-79yr,633
Portugal,2021,10,2021-10,65-79yr,456
Portugal,2021,11,2021-11,65-79yr,347
Portugal,2021,12,2021-12,65-79yr,347
Portugal,2021,13,2021-13,65-79yr,290
Portugal,2021,14,2021-14,65-79yr,367
Portugal,2021,15,2021-15,65-79yr,322
Portugal,2021,16,2021-16,65-79yr,248
Portugal,2021,17,2021-17,65-79yr,240
Portugal,2021,18,2021-18,65-79yr,162
Portugal,2021,19,2021-19,65-79yr,222
Portugal,2021,20,2021-20,65-79yr,201
Portugal,2021,21,2021-21,65-79yr,200
Portugal,2021,22,2021-22,65-79yr,203
Portugal,2021,23,2021-23,65-79yr,239
Portugal,2021,24,2021-24,65-79yr,385
Portugal,2021,25,2021-25,65-79yr,445
Portugal,2021,26,2021-26,65-79yr,684
Portugal,2021,27,2021-27,65-79yr,827
Portugal,2021,28,2021-28,65-79yr,1123
Portugal,2021,29,2021-29,65-79yr,1115
Portugal,2021,30,2021-30,65-79yr,938
Portugal,2021,31,2021-31,65-79yr,918
Portugal,2021,32,2021-32,65-79yr,887
Portugal,2021,33,2021-33,65-79yr,865
Portugal,2021,34,2021-34,65-79yr,1005
Portugal,2021,35,2021-35,65-79yr,909
Portugal,2021,36,2021-36,65-79yr,678
Portugal,2021,37,2021-37,65-79yr,661
Portugal,2021,38,2021-38,65-79yr,520
Portugal,2021,39,2021-39,65-79yr,438
Portugal,2021,40,2021-40,65-79yr,491
Portugal,2021,41,2021-41,65-79yr,436
Portugal,2021,42,2021-42,65-79yr,563
Portugal,2021,43,2021-43,65-79yr,620
Portugal,2021,44,2021-44,65-79yr,808
Portugal,2021,45,2021-45,65-79yr,1200
Portugal,2021,46,2021-46,65-79yr,1973
Portugal,2021,47,2021-47,65-79yr,2403
Portugal,2021,48,2021-48,65-79yr,2573
Portugal,2021,49,2021-49,65-79yr,2520
Portugal,2021,50,2021-50,65-79yr,2104
Portugal,2021,51,2021-51,65-79yr,2657
Portugal,2021,52,2021-52,65-79yr,8710
Slovakia,2021,01,2021-01,65-79yr,4162
Slovakia,2021,02,2021-02,65-79yr,2985
Slovakia,2021,03,2021-03,65-79yr,3563
Slovakia,2021,04,2021-04,65-79yr,2951
Slovakia,2021,05,2021-05,65-79yr,3135
Slovakia,2021,06,2021-06,65-79yr,2883
Slovakia,2021,07,2021-07,65-79yr,3153
Slovakia,2021,08,2021-08,65-79yr,3216
Slovakia,2021,09,2021-09,65-79yr,3098
Slovakia,2021,10,2021-10,65-79yr,2729
Slovakia,2021,11,2021-11,65-79yr,2128
Slovakia,2021,12,2021-12,65-79yr,1887
Slovakia,2021,13,2021-13,65-79yr,1421
Slovakia,2021,14,2021-14,65-79yr,1133
Slovakia,2021,15,2021-15,65-79yr,945
Slovakia,2021,16,2021-16,65-79yr,694
Slovakia,2021,17,2021-17,65-79yr,538
Slovakia,2021,18,2021-18,65-79yr,417
Slovakia,2021,19,2021-19,65-79yr,314
Slovakia,2021,20,2021-20,65-79yr,170
Slovakia,2021,21,2021-21,65-79yr,160
Slovakia,2021,22,2021-22,65-79yr,120
Slovakia,2021,23,2021-23,65-79yr,96
Slovakia,2021,24,2021-24,65-79yr,58
Slovakia,2021,25,2021-25,65-79yr,41
Slovakia,2021,26,2021-26,65-79yr,26
Slovakia,2021,27,2021-27,65-79yr,16
Slovakia,2021,28,2021-28,65-79yr,17
Slovakia,2021,29,2021-29,65-79yr,22
Slovakia,2021,30,2021-30,65-79yr,25
Slovakia,2021,31,2021-31,65-79yr,29
Slovakia,2021,32,2021-32,65-79yr,42
Slovakia,2021,33,2021-33,65-79yr,57
Slovakia,2021,34,2021-34,65-79yr,58
Slovakia,2021,35,2021-35,65-79yr,135
Slovakia,2021,36,2021-36,65-79yr,247
Slovakia,2021,37,2021-37,65-79yr,353
Slovakia,2021,38,2021-38,65-79yr,555
Slovakia,2021,39,2021-39,65-79yr,743
Slovakia,2021,40,2021-40,65-79yr,822
Slovakia,2021,41,2021-41,65-79yr,1001
Slovakia,2021,42,2021-42,65-79yr,1629
Slovakia,2021,43,2021-43,65-79yr,2458
Slovakia,2021,44,2021-44,65-79yr,3528
Slovakia,2021,45,2021-45,65-79yr,4501
Slovakia,2021,46,2021-46,65-79yr,4786
Slovakia,2021,47,2021-47,65-79yr,5052
Slovakia,2021,48,2021-48,65-79yr,4740
Slovakia,2021,49,2021-49,65-79yr,3552
Slovakia,2021,50,2021-50,65-79yr,2581
Slovakia,2021,51,2021-51,65-79yr,1585
Slovakia,2021,52,2021-52,65-79yr,1726
Slovenia,2021,01,2021-01,65-79yr,1614
Slovenia,2021,02,2021-02,65-79yr,1200
Slovenia,2021,03,2021-03,65-79yr,1099
Slovenia,2021,04,2021-04,65-79yr,926
Slovenia,2021,05,2021-05,65-79yr,753
Slovenia,2021,06,2021-06,65-79yr,500
Slovenia,2021,07,2021-07,65-79yr,563
Slovenia,2021,08,2021-08,65-79yr,635
Slovenia,2021,09,2021-09,65-79yr,624
Slovenia,2021,10,2021-10,65-79yr,524
Slovenia,2021,11,2021-11,65-79yr,647
Slovenia,2021,12,2021-12,65-79yr,648
Slovenia,2021,13,2021-13,65-79yr,677
Slovenia,2021,14,2021-14,65-79yr,687
Slovenia,2021,15,2021-15,65-79yr,621
Slovenia,2021,16,2021-16,65-79yr,460
Slovenia,2021,17,2021-17,65-79yr,364
Slovenia,2021,18,2021-18,65-79yr,311
Slovenia,2021,19,2021-19,65-79yr,193
Slovenia,2021,20,2021-20,65-79yr,101
Slovenia,2021,21,2021-21,65-79yr,96
Slovenia,2021,22,2021-22,65-79yr,79
Slovenia,2021,23,2021-23,65-79yr,49
Slovenia,2021,24,2021-24,65-79yr,37
Slovenia,2021,25,2021-25,65-79yr,21
Slovenia,2021,26,2021-26,65-79yr,10
Slovenia,2021,27,2021-27,65-79yr,11
Slovenia,2021,28,2021-28,65-79yr,13
Slovenia,2021,29,2021-29,65-79yr,12
Slovenia,2021,30,2021-30,65-79yr,26
Slovenia,2021,31,2021-31,65-79yr,42
Slovenia,2021,32,2021-32,65-79yr,52
Slovenia,2021,33,2021-33,65-79yr,105
Slovenia,2021,34,2021-34,65-79yr,148
Slovenia,2021,35,2021-35,65-79yr,220
Slovenia,2021,36,2021-36,65-79yr,394
Slovenia,2021,37,2021-37,65-79yr,545
Slovenia,2021,38,2021-38,65-79yr,417
Slovenia,2021,39,2021-39,65-79yr,486
Slovenia,2021,40,2021-40,65-79yr,382
Slovenia,2021,41,2021-41,65-79yr,484
Slovenia,2021,42,2021-42,65-79yr,884
Slovenia,2021,43,2021-43,65-79yr,1349
Slovenia,2021,44,2021-44,65-79yr,1906
Slovenia,2021,45,2021-45,65-79yr,2088
Slovenia,2021,46,2021-46,65-79yr,1779
Slovenia,2021,47,2021-47,65-79yr,1266
Slovenia,2021,48,2021-48,65-79yr,911
Slovenia,2021,49,2021-49,65-79yr,596
Slovenia,2021,50,2021-50,65-79yr,547
Slovenia,2021,51,2021-51,65-79yr,465
Slovenia,2021,52,2021-52,65-79yr,703
Spain,2021,01,2021-01,65-79yr,15823
Spain,2021,02,2021-02,65-79yr,24516
Spain,2021,03,2021-03,65-79yr,26144
Spain,2021,04,2021-04,65-79yr,21202
Spain,2021,05,2021-05,65-79yr,13385
Spain,2021,06,2021-06,65-79yr,7477
Spain,2021,07,2021-07,65-79yr,4824
Spain,2021,08,2021-08,65-79yr,3694
Spain,2021,09,2021-09,65-79yr,3171
Spain,2021,10,2021-10,65-79yr,3018
Spain,2021,11,2021-11,65-79yr,3187
Spain,2021,12,2021-12,65-79yr,4270
Spain,2021,13,2021-13,65-79yr,4501
Spain,2021,14,2021-14,65-79yr,5963
Spain,2021,15,2021-15,65-79yr,5845
Spain,2021,16,2021-16,65-79yr,5452
Spain,2021,17,2021-17,65-79yr,4866
Spain,2021,18,2021-18,65-79yr,3620
Spain,2021,19,2021-19,65-79yr,2623
Spain,2021,20,2021-20,65-79yr,1845
Spain,2021,21,2021-21,65-79yr,1446
Spain,2021,22,2021-22,65-79yr,1131
Spain,2021,23,2021-23,65-79yr,872
Spain,2021,24,2021-24,65-79yr,847
Spain,2021,25,2021-25,65-79yr,836
Spain,2021,26,2021-26,65-79yr,1523
Spain,2021,27,2021-27,65-79yr,3364
Spain,2021,28,2021-28,65-79yr,6008
Spain,2021,29,2021-29,65-79yr,8472
Spain,2021,30,2021-30,65-79yr,8484
Spain,2021,31,2021-31,65-79yr,7572
Spain,2021,32,2021-32,65-79yr,6372
Spain,2021,33,2021-33,65-79yr,4997
Spain,2021,34,2021-34,65-79yr,4357
Spain,2021,35,2021-35,65-79yr,3138
Spain,2021,36,2021-36,65-79yr,2337
Spain,2021,37,2021-37,65-79yr,1820
Spain,2021,38,2021-38,65-79yr,1424
Spain,2021,39,2021-39,65-79yr,1257
Spain,2021,40,2021-40,65-79yr,1254
Spain,2021,41,2021-41,65-79yr,1307
Spain,2021,42,2021-42,65-79yr,1574
Spain,2021,43,2021-43,65-79yr,1761
Spain,2021,44,2021-44,65-79yr,2086
Spain,2021,45,2021-45,65-79yr,3235
Spain,2021,46,2021-46,65-79yr,5073
Spain,2021,47,2021-47,65-79yr,6950
Spain,2021,48,2021-48,65-79yr,9024
Spain,2021,49,2021-49,65-79yr,9957
Spain,2021,50,2021-50,65-79yr,13141
Spain,2021,51,2021-51,65-79yr,21768
Spain,2021,52,2021-52,65-79yr,44672
Sweden,2021,01,2021-01,65-79yr,3031
Sweden,2021,02,2021-02,65-79yr,2214
Sweden,2021,03,2021-03,65-79yr,1778
Sweden,2021,04,2021-04,65-79yr,1483
Sweden,2021,05,2021-05,65-79yr,1341
Sweden,2021,06,2021-06,65-79yr,1292
Sweden,2021,07,2021-07,65-79yr,1471
Sweden,2021,08,2021-08,65-79yr,1615
Sweden,2021,09,2021-09,65-79yr,1719
Sweden,2021,10,2021-10,65-79yr,1761
Sweden,2021,11,2021-11,65-79yr,1989
Sweden,2021,12,2021-12,65-79yr,2218
Sweden,2021,13,2021-13,65-79yr,2398
Sweden,2021,14,2021-14,65-79yr,2599
Sweden,2021,15,2021-15,65-79yr,2532
Sweden,2021,16,2021-16,65-79yr,2019
Sweden,2021,17,2021-17,65-79yr,1746
Sweden,2021,18,2021-18,65-79yr,1387
Sweden,2021,19,2021-19,65-79yr,974
Sweden,2021,20,2021-20,65-79yr,601
Sweden,2021,21,2021-21,65-79yr,286
Sweden,2021,22,2021-22,65-79yr,271
Sweden,2021,23,2021-23,65-79yr,110
Sweden,2021,24,2021-24,65-79yr,66
Sweden,2021,25,2021-25,65-79yr,44
Sweden,2021,26,2021-26,65-79yr,56
Sweden,2021,27,2021-27,65-79yr,34
Sweden,2021,28,2021-28,65-79yr,31
Sweden,2021,29,2021-29,65-79yr,54
Sweden,2021,30,2021-30,65-79yr,74
Sweden,2021,31,2021-31,65-79yr,130
Sweden,2021,32,2021-32,65-79yr,158
Sweden,2021,33,2021-33,65-79yr,223
Sweden,2021,34,2021-34,65-79yr,231
Sweden,2021,35,2021-35,65-79yr,315
Sweden,2021,36,2021-36,65-79yr,351
Sweden,2021,37,2021-37,65-79yr,341
Sweden,2021,38,2021-38,65-79yr,252
Sweden,2021,39,2021-39,65-79yr,280
Sweden,2021,40,2021-40,65-79yr,262
Sweden,2021,41,2021-41,65-79yr,228
Sweden,2021,42,2021-42,65-79yr,310
Sweden,2021,43,2021-43,65-79yr,370
Sweden,2021,44,2021-44,65-79yr,320
Sweden,2021,45,2021-45,65-79yr,429
Sweden,2021,46,2021-46,65-79yr,578
Sweden,2021,47,2021-47,65-79yr,1009
Sweden,2021,48,2021-48,65-79yr,890
Sweden,2021,49,2021-49,65-79yr,1103
Sweden,2021,50,2021-50,65-79yr,1137
Sweden,2021,51,2021-51,65-79yr,1135
Sweden,2021,52,2021-52,65-79yr,3203
