dateRep,year,month,day,cases,deaths,countriesAndTerritories
26/05/2021,2021,05,26,594,1,Portugal
25/05/2021,2021,05,25,375,3,Portugal
24/05/2021,2021,05,24,241,1,Portugal
23/05/2021,2021,05,23,413,0,Portugal
22/05/2021,2021,05,22,523,0,Portugal
21/05/2021,2021,05,21,559,3,Portugal
20/05/2021,2021,05,20,451,1,Portugal
19/05/2021,2021,05,19,511,2,Portugal
18/05/2021,2021,05,18,386,2,Portugal
17/05/2021,2021,05,17,199,2,Portugal
16/05/2021,2021,05,16,334,1,Portugal
15/05/2021,2021,05,15,469,7,Portugal
14/05/2021,2021,05,14,450,0,Portugal
13/05/2021,2021,05,13,436,1,Portugal
12/05/2021,2021,05,12,485,4,Portugal
11/05/2021,2021,05,11,268,1,Portugal
10/05/2021,2021,05,10,158,1,Portugal
09/05/2021,2021,05,09,324,1,Portugal
08/05/2021,2021,05,08,406,2,Portugal
07/05/2021,2021,05,07,377,1,Portugal
06/05/2021,2021,05,06,373,5,Portugal
05/05/2021,2021,05,05,387,2,Portugal
04/05/2021,2021,05,04,258,4,Portugal
03/05/2021,2021,05,03,180,0,Portugal
02/05/2021,2021,05,02,330,1,Portugal
01/05/2021,2021,05,01,454,2,Portugal
30/04/2021,2021,04,30,460,0,Portugal
29/04/2021,2021,04,29,470,1,Portugal
28/04/2021,2021,04,28,572,3,Portugal
27/04/2021,2021,04,27,353,5,Portugal
26/04/2021,2021,04,26,196,0,Portugal
25/04/2021,2021,04,25,478,6,Portugal
24/04/2021,2021,04,24,567,2,Portugal
23/04/2021,2021,04,23,506,1,Portugal
22/04/2021,2021,04,22,636,4,Portugal
21/04/2021,2021,04,21,610,1,Portugal
20/04/2021,2021,04,20,424,5,Portugal
19/04/2021,2021,04,19,220,1,Portugal
18/04/2021,2021,04,18,441,3,Portugal
17/04/2021,2021,04,17,649,5,Portugal
16/04/2021,2021,04,16,553,4,Portugal
15/04/2021,2021,04,15,501,2,Portugal
14/04/2021,2021,04,14,684,8,Portugal
13/04/2021,2021,04,13,408,5,Portugal
12/04/2021,2021,04,12,271,2,Portugal
11/04/2021,2021,04,11,566,6,Portugal
10/04/2021,2021,04,10,601,6,Portugal
09/04/2021,2021,04,09,694,5,Portugal
08/04/2021,2021,04,08,602,9,Portugal
07/04/2021,2021,04,07,663,3,Portugal
06/04/2021,2021,04,06,874,2,Portugal
05/04/2021,2021,04,05,159,6,Portugal
04/04/2021,2021,04,04,193,4,Portugal
03/04/2021,2021,04,03,280,7,Portugal
02/04/2021,2021,04,02,548,9,Portugal
01/04/2021,2021,04,01,592,11,Portugal
31/03/2021,2021,03,31,618,3,Portugal
30/03/2021,2021,03,30,388,2,Portugal
29/03/2021,2021,03,29,309,6,Portugal
28/03/2021,2021,03,28,365,10,Portugal
27/03/2021,2021,03,27,344,8,Portugal
26/03/2021,2021,03,26,488,5,Portugal
25/03/2021,2021,03,25,423,9,Portugal
24/03/2021,2021,03,24,575,11,Portugal
23/03/2021,2021,03,23,434,10,Portugal
22/03/2021,2021,03,22,248,16,Portugal
21/03/2021,2021,03,21,450,6,Portugal
20/03/2021,2021,03,20,457,8,Portugal
19/03/2021,2021,03,19,568,11,Portugal
18/03/2021,2021,03,18,485,21,Portugal
17/03/2021,2021,03,17,673,15,Portugal
16/03/2021,2021,03,16,384,13,Portugal
15/03/2021,2021,03,15,256,10,Portugal
14/03/2021,2021,03,14,541,15,Portugal
13/03/2021,2021,03,13,564,19,Portugal
12/03/2021,2021,03,12,577,15,Portugal
11/03/2021,2021,03,11,627,18,Portugal
10/03/2021,2021,03,10,642,22,Portugal
09/03/2021,2021,03,09,847,30,Portugal
08/03/2021,2021,03,08,365,25,Portugal
07/03/2021,2021,03,07,682,28,Portugal
06/03/2021,2021,03,06,1007,26,Portugal
05/03/2021,2021,03,05,949,28,Portugal
04/03/2021,2021,03,04,830,28,Portugal
03/03/2021,2021,03,03,979,41,Portugal
02/03/2021,2021,03,02,691,38,Portugal
01/03/2021,2021,03,01,394,34,Portugal
28/02/2021,2021,02,28,718,41,Portugal
27/02/2021,2021,02,27,1071,33,Portugal
26/02/2021,2021,02,26,1027,58,Portugal
25/02/2021,2021,02,25,1160,49,Portugal
24/02/2021,2021,02,24,1480,50,Portugal
23/02/2021,2021,02,23,1032,63,Portugal
22/02/2021,2021,02,22,549,61,Portugal
21/02/2021,2021,02,21,1186,65,Portugal
20/02/2021,2021,02,20,1570,76,Portugal
19/02/2021,2021,02,19,1940,67,Portugal
18/02/2021,2021,02,18,1944,105,Portugal
17/02/2021,2021,02,17,2324,127,Portugal
16/02/2021,2021,02,16,1502,111,Portugal
15/02/2021,2021,02,15,1303,90,Portugal
14/02/2021,2021,02,14,1677,138,Portugal
13/02/2021,2021,02,13,2856,149,Portugal
12/02/2021,2021,02,12,2854,149,Portugal
11/02/2021,2021,02,11,3480,167,Portugal
10/02/2021,2021,02,10,4387,161,Portugal
09/02/2021,2021,02,09,2583,203,Portugal
08/02/2021,2021,02,08,2505,196,Portugal
07/02/2021,2021,02,07,3508,204,Portugal
06/02/2021,2021,02,06,6132,214,Portugal
05/02/2021,2021,02,05,6916,258,Portugal
04/02/2021,2021,02,04,7914,225,Portugal
03/02/2021,2021,02,03,9083,240,Portugal
02/02/2021,2021,02,02,5540,260,Portugal
01/02/2021,2021,02,01,5805,275,Portugal
31/01/2021,2021,01,31,9498,303,Portugal
30/01/2021,2021,01,30,12435,293,Portugal
29/01/2021,2021,01,29,13200,278,Portugal
28/01/2021,2021,01,28,16432,303,Portugal
27/01/2021,2021,01,27,15073,293,Portugal
26/01/2021,2021,01,26,10765,291,Portugal
25/01/2021,2021,01,25,6923,252,Portugal
24/01/2021,2021,01,24,11721,275,Portugal
23/01/2021,2021,01,23,15333,274,Portugal
22/01/2021,2021,01,22,13987,234,Portugal
21/01/2021,2021,01,21,13544,221,Portugal
20/01/2021,2021,01,20,14647,219,Portugal
19/01/2021,2021,01,19,10455,218,Portugal
18/01/2021,2021,01,18,6702,167,Portugal
17/01/2021,2021,01,17,10385,152,Portugal
16/01/2021,2021,01,16,10947,166,Portugal
15/01/2021,2021,01,15,10663,159,Portugal
14/01/2021,2021,01,14,10698,148,Portugal
13/01/2021,2021,01,13,10556,156,Portugal
12/01/2021,2021,01,12,7259,155,Portugal
11/01/2021,2021,01,11,5604,122,Portugal
10/01/2021,2021,01,10,7502,102,Portugal
09/01/2021,2021,01,09,9478,111,Portugal
08/01/2021,2021,01,08,10176,118,Portugal
07/01/2021,2021,01,07,9927,95,Portugal
06/01/2021,2021,01,06,10027,91,Portugal
05/01/2021,2021,01,05,4956,90,Portugal
04/01/2021,2021,01,04,4369,78,Portugal
03/01/2021,2021,01,03,3384,73,Portugal
02/01/2021,2021,01,02,3241,73,Portugal
01/01/2021,2021,01,01,6951,66,Portugal
