country,year,week,year_week,age_group,new_cases
Norway,2021,22,2021-22,25-49yr,600
Norway,2021,23,2021-23,25-49yr,391
Norway,2021,24,2021-24,25-49yr,405
Norway,2021,25,2021-25,25-49yr,414
Norway,2021,26,2021-26,25-49yr,540
Norway,2021,27,2021-27,25-49yr,552
Norway,2021,28,2021-28,25-49yr,547
Norway,2021,29,2021-29,25-49yr,638
Norway,2021,30,2021-30,25-49yr,954
Norway,2021,31,2021-31,25-49yr,1235
Norway,2021,32,2021-32,25-49yr,1464
Norway,2021,33,2021-33,25-49yr,1656
Norway,2021,34,2021-34,25-49yr,2287
Norway,2021,35,2021-35,25-49yr,2578
Norway,2021,36,2021-36,25-49yr,2219
Norway,2021,37,2021-37,25-49yr,1508
Norway,2021,38,2021-38,25-49yr,1276
Norway,2021,39,2021-39,25-49yr,1079
Norway,2021,40,2021-40,25-49yr,1124
Norway,2021,41,2021-41,25-49yr,1071
Norway,2021,42,2021-42,25-49yr,1454
Norway,2021,43,2021-43,25-49yr,2338
Norway,2021,44,2021-44,25-49yr,3263
Norway,2021,45,2021-45,25-49yr,4062
Norway,2021,46,2021-46,25-49yr,5322
Norway,2021,47,2021-47,25-49yr,6756
Norway,2021,48,2021-48,25-49yr,10088
Norway,2021,49,2021-49,25-49yr,12799
Norway,2021,50,2021-50,25-49yr,12178
Norway,2021,51,2021-51,25-49yr,9667
Norway,2021,52,2021-52,25-49yr,11556
Portugal,2021,01,2021-01,25-49yr,22073
Portugal,2021,02,2021-02,25-49yr,25080
Portugal,2021,03,2021-03,25-49yr,32581
Portugal,2021,04,2021-04,25-49yr,30380
Portugal,2021,05,2021-05,25-49yr,14703
Portugal,2021,06,2021-06,25-49yr,6723
Portugal,2021,07,2021-07,25-49yr,3834
Portugal,2021,08,2021-08,25-49yr,2483
Portugal,2021,09,2021-09,25-49yr,2084
Portugal,2021,10,2021-10,25-49yr,1523
Portugal,2021,11,2021-11,25-49yr,1253
Portugal,2021,12,2021-12,25-49yr,1137
Portugal,2021,13,2021-13,25-49yr,1264
Portugal,2021,14,2021-14,25-49yr,1586
Portugal,2021,15,2021-15,25-49yr,1484
Portugal,2021,16,2021-16,25-49yr,1290
Portugal,2021,17,2021-17,25-49yr,1159
Portugal,2021,18,2021-18,25-49yr,974
Portugal,2021,19,2021-19,25-49yr,1119
Portugal,2021,20,2021-20,25-49yr,1366
Portugal,2021,21,2021-21,25-49yr,1613
Portugal,2021,22,2021-22,25-49yr,1772
Portugal,2021,23,2021-23,25-49yr,2274
Portugal,2021,24,2021-24,25-49yr,3406
Portugal,2021,25,2021-25,25-49yr,4377
Portugal,2021,26,2021-26,25-49yr,6943
Portugal,2021,27,2021-27,25-49yr,8728
Portugal,2021,28,2021-28,25-49yr,10373
Portugal,2021,29,2021-29,25-49yr,9639
Portugal,2021,30,2021-30,25-49yr,7127
Portugal,2021,31,2021-31,25-49yr,5761
Portugal,2021,32,2021-32,25-49yr,5860
Portugal,2021,33,2021-33,25-49yr,5643
Portugal,2021,34,2021-34,25-49yr,5463
Portugal,2021,35,2021-35,25-49yr,4307
Portugal,2021,36,2021-36,25-49yr,3080
Portugal,2021,37,2021-37,25-49yr,2242
Portugal,2021,38,2021-38,25-49yr,1683
Portugal,2021,39,2021-39,25-49yr,1380
Portugal,2021,40,2021-40,25-49yr,1497
Portugal,2021,41,2021-41,25-49yr,1544
Portugal,2021,42,2021-42,25-49yr,1928
Portugal,2021,43,2021-43,25-49yr,2043
Portugal,2021,44,2021-44,25-49yr,2479
Portugal,2021,45,2021-45,25-49yr,3711
Portugal,2021,46,2021-46,25-49yr,5503
Portugal,2021,47,2021-47,25-49yr,7448
Portugal,2021,48,2021-48,25-49yr,9463
Portugal,2021,49,2021-49,25-49yr,10780
Portugal,2021,50,2021-50,25-49yr,12959
Portugal,2021,51,2021-51,25-49yr,26421
Portugal,2021,52,2021-52,25-49yr,67216
Slovakia,2021,01,2021-01,25-49yr,20915
Slovakia,2021,02,2021-02,25-49yr,13804
Slovakia,2021,03,2021-03,25-49yr,18043
Slovakia,2021,04,2021-04,25-49yr,14884
Slovakia,2021,05,2021-05,25-49yr,17439
Slovakia,2021,06,2021-06,25-49yr,16223
Slovakia,2021,07,2021-07,25-49yr,17275
Slovakia,2021,08,2021-08,25-49yr,17195
Slovakia,2021,09,2021-09,25-49yr,15324
Slovakia,2021,10,2021-10,25-49yr,12776
Slovakia,2021,11,2021-11,25-49yr,10649
Slovakia,2021,12,2021-12,25-49yr,8562
Slovakia,2021,13,2021-13,25-49yr,6665
Slovakia,2021,14,2021-14,25-49yr,5223
Slovakia,2021,15,2021-15,25-49yr,4278
Slovakia,2021,16,2021-16,25-49yr,3563
Slovakia,2021,17,2021-17,25-49yr,3050
Slovakia,2021,18,2021-18,25-49yr,2175
Slovakia,2021,19,2021-19,25-49yr,1646
Slovakia,2021,20,2021-20,25-49yr,1123
Slovakia,2021,21,2021-21,25-49yr,795
Slovakia,2021,22,2021-22,25-49yr,571
Slovakia,2021,23,2021-23,25-49yr,404
Slovakia,2021,24,2021-24,25-49yr,231
Slovakia,2021,25,2021-25,25-49yr,180
Slovakia,2021,26,2021-26,25-49yr,97
Slovakia,2021,27,2021-27,25-49yr,118
Slovakia,2021,28,2021-28,25-49yr,80
Slovakia,2021,29,2021-29,25-49yr,148
Slovakia,2021,30,2021-30,25-49yr,207
Slovakia,2021,31,2021-31,25-49yr,204
Slovakia,2021,32,2021-32,25-49yr,250
Slovakia,2021,33,2021-33,25-49yr,303
Slovakia,2021,34,2021-34,25-49yr,403
Slovakia,2021,35,2021-35,25-49yr,743
Slovakia,2021,36,2021-36,25-49yr,1251
Slovakia,2021,37,2021-37,25-49yr,2085
Slovakia,2021,38,2021-38,25-49yr,2693
Slovakia,2021,39,2021-39,25-49yr,3493
Slovakia,2021,40,2021-40,25-49yr,4386
Slovakia,2021,41,2021-41,25-49yr,5310
Slovakia,2021,42,2021-42,25-49yr,8846
Slovakia,2021,43,2021-43,25-49yr,13338
Slovakia,2021,44,2021-44,25-49yr,18438
Slovakia,2021,45,2021-45,25-49yr,21440
Slovakia,2021,46,2021-46,25-49yr,26525
Slovakia,2021,47,2021-47,25-49yr,27538
Slovakia,2021,48,2021-48,25-49yr,26295
Slovakia,2021,49,2021-49,25-49yr,19465
Slovakia,2021,50,2021-50,25-49yr,13682
Slovakia,2021,51,2021-51,25-49yr,9304
Slovakia,2021,52,2021-52,25-49yr,9160
Slovenia,2021,01,2021-01,25-49yr,6450
Slovenia,2021,02,2021-02,25-49yr,4461
Slovenia,2021,03,2021-03,25-49yr,4014
Slovenia,2021,04,2021-04,25-49yr,3988
Slovenia,2021,05,2021-05,25-49yr,3334
Slovenia,2021,06,2021-06,25-49yr,2785
Slovenia,2021,07,2021-07,25-49yr,2355
Slovenia,2021,08,2021-08,25-49yr,2325
Slovenia,2021,09,2021-09,25-49yr,2275
Slovenia,2021,10,2021-10,25-49yr,2107
Slovenia,2021,11,2021-11,25-49yr,2497
Slovenia,2021,12,2021-12,25-49yr,2938
Slovenia,2021,13,2021-13,25-49yr,3306
Slovenia,2021,14,2021-14,25-49yr,2851
Slovenia,2021,15,2021-15,25-49yr,2312
Slovenia,2021,16,2021-16,25-49yr,2086
Slovenia,2021,17,2021-17,25-49yr,2108
Slovenia,2021,18,2021-18,25-49yr,1980
Slovenia,2021,19,2021-19,25-49yr,1408
Slovenia,2021,20,2021-20,25-49yr,1065
Slovenia,2021,21,2021-21,25-49yr,885
Slovenia,2021,22,2021-22,25-49yr,747
Slovenia,2021,23,2021-23,25-49yr,451
Slovenia,2021,24,2021-24,25-49yr,233
Slovenia,2021,25,2021-25,25-49yr,113
Slovenia,2021,26,2021-26,25-49yr,83
Slovenia,2021,27,2021-27,25-49yr,93
Slovenia,2021,28,2021-28,25-49yr,126
Slovenia,2021,29,2021-29,25-49yr,185
Slovenia,2021,30,2021-30,25-49yr,256
Slovenia,2021,31,2021-31,25-49yr,366
Slovenia,2021,32,2021-32,25-49yr,563
Slovenia,2021,33,2021-33,25-49yr,890
Slovenia,2021,34,2021-34,25-49yr,1332
Slovenia,2021,35,2021-35,25-49yr,1783
Slovenia,2021,36,2021-36,25-49yr,2522
Slovenia,2021,37,2021-37,25-49yr,3153
Slovenia,2021,38,2021-38,25-49yr,2667
Slovenia,2021,39,2021-39,25-49yr,2623
Slovenia,2021,40,2021-40,25-49yr,2365
Slovenia,2021,41,2021-41,25-49yr,2727
Slovenia,2021,42,2021-42,25-49yr,4832
Slovenia,2021,43,2021-43,25-49yr,6948
Slovenia,2021,44,2021-44,25-49yr,8543
Slovenia,2021,45,2021-45,25-49yr,9161
Slovenia,2021,46,2021-46,25-49yr,9055
Slovenia,2021,47,2021-47,25-49yr,6818
Slovenia,2021,48,2021-48,25-49yr,5229
Slovenia,2021,49,2021-49,25-49yr,4131
Slovenia,2021,50,2021-50,25-49yr,3554
Slovenia,2021,51,2021-51,25-49yr,3413
Slovenia,2021,52,2021-52,25-49yr,5162
Spain,2021,01,2021-01,25-49yr,62825
Spain,2021,02,2021-02,25-49yr,87876
Spain,2021,03,2021-03,25-49yr,89361
Spain,2021,04,2021-04,25-49yr,72334
Spain,2021,05,2021-05,25-49yr,46087
Spain,2021,06,2021-06,25-49yr,27168
Spain,2021,07,2021-07,25-49yr,18521
Spain,2021,08,2021-08,25-49yr,14585
Spain,2021,09,2021-09,25-49yr,12350
Spain,2021,10,2021-10,25-49yr,12126
Spain,2021,11,2021-11,25-49yr,12811
Spain,2021,12,2021-12,25-49yr,16334
Spain,2021,13,2021-13,25-49yr,16340
Spain,2021,14,2021-14,25-49yr,22617
Spain,2021,15,2021-15,25-49yr,22025
Spain,2021,16,2021-16,25-49yr,22052
Spain,2021,17,2021-17,25-49yr,20691
Spain,2021,18,2021-18,25-49yr,16653
Spain,2021,19,2021-19,25-49yr,14234
Spain,2021,20,2021-20,25-49yr,13966
Spain,2021,21,2021-21,25-49yr,13530
Spain,2021,22,2021-22,25-49yr,12791
Spain,2021,23,2021-23,25-49yr,11395
Spain,2021,24,2021-24,25-49yr,11160
Spain,2021,25,2021-25,25-49yr,13067
Spain,2021,26,2021-26,25-49yr,31386
Spain,2021,27,2021-27,25-49yr,57030
Spain,2021,28,2021-28,25-49yr,73363
Spain,2021,29,2021-29,25-49yr,73042
Spain,2021,30,2021-30,25-49yr,58861
Spain,2021,31,2021-31,25-49yr,42445
Spain,2021,32,2021-32,25-49yr,31470
Spain,2021,33,2021-33,25-49yr,23413
Spain,2021,34,2021-34,25-49yr,17635
Spain,2021,35,2021-35,25-49yr,11980
Spain,2021,36,2021-36,25-49yr,8334
Spain,2021,37,2021-37,25-49yr,6334
Spain,2021,38,2021-38,25-49yr,5297
Spain,2021,39,2021-39,25-49yr,4428
Spain,2021,40,2021-40,25-49yr,3874
Spain,2021,41,2021-41,25-49yr,4167
Spain,2021,42,2021-42,25-49yr,4668
Spain,2021,43,2021-43,25-49yr,5064
Spain,2021,44,2021-44,25-49yr,6215
Spain,2021,45,2021-45,25-49yr,9916
Spain,2021,46,2021-46,25-49yr,15470
Spain,2021,47,2021-47,25-49yr,22585
Spain,2021,48,2021-48,25-49yr,35293
Spain,2021,49,2021-49,25-49yr,48680
Spain,2021,50,2021-50,25-49yr,107543
Spain,2021,51,2021-51,25-49yr,234227
Spain,2021,52,2021-52,25-49yr,353718
Sweden,2021,01,2021-01,25-49yr,18007
Sweden,2021,02,2021-02,25-49yr,12789
Sweden,2021,03,2021-03,25-49yr,10436
Sweden,2021,04,2021-04,25-49yr,9459
Sweden,2021,05,2021-05,25-49yr,9010
Sweden,2021,06,2021-06,25-49yr,9869
Sweden,2021,07,2021-07,25-49yr,10886
Sweden,2021,08,2021-08,25-49yr,12196
Sweden,2021,09,2021-09,25-49yr,12686
Sweden,2021,10,2021-10,25-49yr,13059
Sweden,2021,11,2021-11,25-49yr,15112
Sweden,2021,12,2021-12,25-49yr,17157
Sweden,2021,13,2021-13,25-49yr,17631
Sweden,2021,14,2021-14,25-49yr,18797
Sweden,2021,15,2021-15,25-49yr,18205
Sweden,2021,16,2021-16,25-49yr,15796
Sweden,2021,17,2021-17,25-49yr,15432
Sweden,2021,18,2021-18,25-49yr,14404
Sweden,2021,19,2021-19,25-49yr,11304
Sweden,2021,20,2021-20,25-49yr,8091
Sweden,2021,21,2021-21,25-49yr,3553
Sweden,2021,22,2021-22,25-49yr,4105
Sweden,2021,23,2021-23,25-49yr,1968
Sweden,2021,24,2021-24,25-49yr,1159
Sweden,2021,25,2021-25,25-49yr,857
Sweden,2021,26,2021-26,25-49yr,879
Sweden,2021,27,2021-27,25-49yr,678
Sweden,2021,28,2021-28,25-49yr,817
Sweden,2021,29,2021-29,25-49yr,1218
Sweden,2021,30,2021-30,25-49yr,1618
Sweden,2021,31,2021-31,25-49yr,2122
Sweden,2021,32,2021-32,25-49yr,2899
Sweden,2021,33,2021-33,25-49yr,3132
Sweden,2021,34,2021-34,25-49yr,2859
Sweden,2021,35,2021-35,25-49yr,2792
Sweden,2021,36,2021-36,25-49yr,2910
Sweden,2021,37,2021-37,25-49yr,2321
Sweden,2021,38,2021-38,25-49yr,1646
Sweden,2021,39,2021-39,25-49yr,1501
Sweden,2021,40,2021-40,25-49yr,1455
Sweden,2021,41,2021-41,25-49yr,1428
Sweden,2021,42,2021-42,25-49yr,1799
Sweden,2021,43,2021-43,25-49yr,2084
Sweden,2021,44,2021-44,25-49yr,1987
Sweden,2021,45,2021-45,25-49yr,2446
Sweden,2021,46,2021-46,25-49yr,2762
Sweden,2021,47,2021-47,25-49yr,4530
Sweden,2021,48,2021-48,25-49yr,5497
Sweden,2021,49,2021-49,25-49yr,7903
Sweden,2021,50,2021-50,25-49yr,10917
Sweden,2021,51,2021-51,25-49yr,13365
Sweden,2021,52,2021-52,25-49yr,29069
