dateRep,year,month,day,cases,deaths,countriesAndTerritories
03/06/2021,2021,06,03,1028,1,Denmark
02/06/2021,2021,06,02,954,0,Denmark
01/06/2021,2021,06,01,908,0,Denmark
31/05/2021,2021,05,31,844,0,Denmark
30/05/2021,2021,05,30,949,0,Denmark
29/05/2021,2021,05,29,1038,4,Denmark
28/05/2021,2021,05,28,997,1,Denmark
27/05/2021,2021,05,27,1119,0,Denmark
26/05/2021,2021,05,26,1073,1,Denmark
25/05/2021,2021,05,25,794,1,Denmark
24/05/2021,2021,05,24,919,1,Denmark
23/05/2021,2021,05,23,835,1,Denmark
22/05/2021,2021,05,22,751,1,Denmark
21/05/2021,2021,05,21,1351,0,Denmark
20/05/2021,2021,05,20,1214,1,Denmark
19/05/2021,2021,05,19,1088,2,Denmark
18/05/2021,2021,05,18,916,0,Denmark
17/05/2021,2021,05,17,836,1,Denmark
16/05/2021,2021,05,16,964,0,Denmark
15/05/2021,2021,05,15,1074,3,Denmark
14/05/2021,2021,05,14,951,0,Denmark
13/05/2021,2021,05,13,1355,0,Denmark
12/05/2021,2021,05,12,1246,0,Denmark
11/05/2021,2021,05,11,925,2,Denmark
10/05/2021,2021,05,10,932,0,Denmark
09/05/2021,2021,05,09,874,0,Denmark
08/05/2021,2021,05,08,677,2,Denmark
07/05/2021,2021,05,07,1023,2,Denmark
06/05/2021,2021,05,06,1012,1,Denmark
05/05/2021,2021,05,05,988,1,Denmark
04/05/2021,2021,05,04,809,1,Denmark
03/05/2021,2021,05,03,761,0,Denmark
02/05/2021,2021,05,02,867,1,Denmark
01/05/2021,2021,05,01,617,4,Denmark
30/04/2021,2021,04,30,874,2,Denmark
29/04/2021,2021,04,29,769,2,Denmark
28/04/2021,2021,04,28,835,2,Denmark
27/04/2021,2021,04,27,624,2,Denmark
26/04/2021,2021,04,26,704,2,Denmark
25/04/2021,2021,04,25,612,1,Denmark
24/04/2021,2021,04,24,547,2,Denmark
23/04/2021,2021,04,23,702,5,Denmark
22/04/2021,2021,04,22,893,2,Denmark
21/04/2021,2021,04,21,803,2,Denmark
20/04/2021,2021,04,20,691,4,Denmark
19/04/2021,2021,04,19,741,4,Denmark
18/04/2021,2021,04,18,902,3,Denmark
17/04/2021,2021,04,17,724,0,Denmark
16/04/2021,2021,04,16,677,3,Denmark
15/04/2021,2021,04,15,798,2,Denmark
14/04/2021,2021,04,14,663,1,Denmark
13/04/2021,2021,04,13,563,3,Denmark
12/04/2021,2021,04,12,514,2,Denmark
11/04/2021,2021,04,11,691,2,Denmark
10/04/2021,2021,04,10,755,3,Denmark
09/04/2021,2021,04,09,698,0,Denmark
08/04/2021,2021,04,08,717,1,Denmark
07/04/2021,2021,04,07,614,3,Denmark
