country,year,week,year_week,age_group,new_cases
Norway,2021,27,2021-27,50-64yr,99
Norway,2021,28,2021-28,50-64yr,100
Norway,2021,29,2021-29,50-64yr,127
Norway,2021,30,2021-30,50-64yr,186
Norway,2021,31,2021-31,50-64yr,258
Norway,2021,32,2021-32,50-64yr,303
Norway,2021,33,2021-33,50-64yr,340
Norway,2021,34,2021-34,50-64yr,487
Norway,2021,35,2021-35,50-64yr,596
Norway,2021,36,2021-36,50-64yr,555
Norway,2021,37,2021-37,50-64yr,416
Norway,2021,38,2021-38,50-64yr,367
Norway,2021,39,2021-39,50-64yr,300
Norway,2021,40,2021-40,50-64yr,322
Norway,2021,41,2021-41,50-64yr,352
Norway,2021,42,2021-42,50-64yr,464
Norway,2021,43,2021-43,50-64yr,841
Norway,2021,44,2021-44,50-64yr,1135
Norway,2021,45,2021-45,50-64yr,1516
Norway,2021,46,2021-46,50-64yr,1911
Norway,2021,47,2021-47,50-64yr,2642
Norway,2021,48,2021-48,50-64yr,3664
Norway,2021,49,2021-49,50-64yr,4246
Norway,2021,50,2021-50,50-64yr,3839
Norway,2021,51,2021-51,50-64yr,2843
Norway,2021,52,2021-52,50-64yr,3715
Portugal,2021,01,2021-01,50-64yr,11473
Portugal,2021,02,2021-02,50-64yr,13627
Portugal,2021,03,2021-03,50-64yr,17983
Portugal,2021,04,2021-04,50-64yr,17561
Portugal,2021,05,2021-05,50-64yr,9039
Portugal,2021,06,2021-06,50-64yr,4181
Portugal,2021,07,2021-07,50-64yr,2305
Portugal,2021,08,2021-08,50-64yr,1408
Portugal,2021,09,2021-09,50-64yr,1086
Portugal,2021,10,2021-10,50-64yr,764
Portugal,2021,11,2021-11,50-64yr,634
Portugal,2021,12,2021-12,50-64yr,629
Portugal,2021,13,2021-13,50-64yr,588
Portugal,2021,14,2021-14,50-64yr,735
Portugal,2021,15,2021-15,50-64yr,587
Portugal,2021,16,2021-16,50-64yr,566
Portugal,2021,17,2021-17,50-64yr,470
Portugal,2021,18,2021-18,50-64yr,399
Portugal,2021,19,2021-19,50-64yr,449
Portugal,2021,20,2021-20,50-64yr,532
Portugal,2021,21,2021-21,50-64yr,593
Portugal,2021,22,2021-22,50-64yr,629
Portugal,2021,23,2021-23,50-64yr,708
Portugal,2021,24,2021-24,50-64yr,1092
Portugal,2021,25,2021-25,50-64yr,1232
Portugal,2021,26,2021-26,50-64yr,1616
Portugal,2021,27,2021-27,50-64yr,2018
Portugal,2021,28,2021-28,50-64yr,2444
Portugal,2021,29,2021-29,50-64yr,2362
Portugal,2021,30,2021-30,50-64yr,1979
Portugal,2021,31,2021-31,50-64yr,1763
Portugal,2021,32,2021-32,50-64yr,1874
Portugal,2021,33,2021-33,50-64yr,1843
Portugal,2021,34,2021-34,50-64yr,1944
Portugal,2021,35,2021-35,50-64yr,1678
Portugal,2021,36,2021-36,50-64yr,1271
Portugal,2021,37,2021-37,50-64yr,1199
Portugal,2021,38,2021-38,50-64yr,870
Portugal,2021,39,2021-39,50-64yr,701
Portugal,2021,40,2021-40,50-64yr,689
Portugal,2021,41,2021-41,50-64yr,692
Portugal,2021,42,2021-42,50-64yr,883
Portugal,2021,43,2021-43,50-64yr,1000
Portugal,2021,44,2021-44,50-64yr,1209
Portugal,2021,45,2021-45,50-64yr,1856
Portugal,2021,46,2021-46,50-64yr,2737
Portugal,2021,47,2021-47,50-64yr,3794
Portugal,2021,48,2021-48,50-64yr,4605
Portugal,2021,49,2021-49,50-64yr,5256
Portugal,2021,50,2021-50,50-64yr,5693
Portugal,2021,51,2021-51,50-64yr,9614
Portugal,2021,52,2021-52,50-64yr,29120
Slovakia,2021,01,2021-01,50-64yr,9562
Slovakia,2021,02,2021-02,50-64yr,7132
Slovakia,2021,03,2021-03,50-64yr,9169
Slovakia,2021,04,2021-04,50-64yr,7562
Slovakia,2021,05,2021-05,50-64yr,8642
Slovakia,2021,06,2021-06,50-64yr,8121
Slovakia,2021,07,2021-07,50-64yr,8433
Slovakia,2021,08,2021-08,50-64yr,8373
Slovakia,2021,09,2021-09,50-64yr,7441
Slovakia,2021,10,2021-10,50-64yr,6370
Slovakia,2021,11,2021-11,50-64yr,5253
Slovakia,2021,12,2021-12,50-64yr,4179
Slovakia,2021,13,2021-13,50-64yr,3376
Slovakia,2021,14,2021-14,50-64yr,2514
Slovakia,2021,15,2021-15,50-64yr,2009
Slovakia,2021,16,2021-16,50-64yr,1718
Slovakia,2021,17,2021-17,50-64yr,1335
Slovakia,2021,18,2021-18,50-64yr,936
Slovakia,2021,19,2021-19,50-64yr,731
Slovakia,2021,20,2021-20,50-64yr,471
Slovakia,2021,21,2021-21,50-64yr,344
Slovakia,2021,22,2021-22,50-64yr,255
Slovakia,2021,23,2021-23,50-64yr,189
Slovakia,2021,24,2021-24,50-64yr,84
Slovakia,2021,25,2021-25,50-64yr,55
Slovakia,2021,26,2021-26,50-64yr,38
Slovakia,2021,27,2021-27,50-64yr,28
Slovakia,2021,28,2021-28,50-64yr,37
Slovakia,2021,29,2021-29,50-64yr,42
Slovakia,2021,30,2021-30,50-64yr,68
Slovakia,2021,31,2021-31,50-64yr,51
Slovakia,2021,32,2021-32,50-64yr,74
Slovakia,2021,33,2021-33,50-64yr,108
Slovakia,2021,34,2021-34,50-64yr,124
Slovakia,2021,35,2021-35,50-64yr,296
Slovakia,2021,36,2021-36,50-64yr,491
Slovakia,2021,37,2021-37,50-64yr,666
Slovakia,2021,38,2021-38,50-64yr,1031
Slovakia,2021,39,2021-39,50-64yr,1391
Slovakia,2021,40,2021-40,50-64yr,1800
Slovakia,2021,41,2021-41,50-64yr,2049
Slovakia,2021,42,2021-42,50-64yr,3554
Slovakia,2021,43,2021-43,50-64yr,5328
Slovakia,2021,44,2021-44,50-64yr,7551
Slovakia,2021,45,2021-45,50-64yr,9018
Slovakia,2021,46,2021-46,50-64yr,10824
Slovakia,2021,47,2021-47,50-64yr,11327
Slovakia,2021,48,2021-48,50-64yr,10890
Slovakia,2021,49,2021-49,50-64yr,8309
Slovakia,2021,50,2021-50,50-64yr,5876
Slovakia,2021,51,2021-51,50-64yr,3772
Slovakia,2021,52,2021-52,50-64yr,3738
Slovenia,2021,01,2021-01,50-64yr,3304
Slovenia,2021,02,2021-02,50-64yr,2408
Slovenia,2021,03,2021-03,50-64yr,2154
Slovenia,2021,04,2021-04,50-64yr,2201
Slovenia,2021,05,2021-05,50-64yr,1657
Slovenia,2021,06,2021-06,50-64yr,1373
Slovenia,2021,07,2021-07,50-64yr,1165
Slovenia,2021,08,2021-08,50-64yr,1188
Slovenia,2021,09,2021-09,50-64yr,1154
Slovenia,2021,10,2021-10,50-64yr,1074
Slovenia,2021,11,2021-11,50-64yr,1214
Slovenia,2021,12,2021-12,50-64yr,1378
Slovenia,2021,13,2021-13,50-64yr,1571
Slovenia,2021,14,2021-14,50-64yr,1426
Slovenia,2021,15,2021-15,50-64yr,1227
Slovenia,2021,16,2021-16,50-64yr,957
Slovenia,2021,17,2021-17,50-64yr,1039
Slovenia,2021,18,2021-18,50-64yr,829
Slovenia,2021,19,2021-19,50-64yr,633
Slovenia,2021,20,2021-20,50-64yr,457
Slovenia,2021,21,2021-21,50-64yr,328
Slovenia,2021,22,2021-22,50-64yr,274
Slovenia,2021,23,2021-23,50-64yr,180
Slovenia,2021,24,2021-24,50-64yr,91
Slovenia,2021,25,2021-25,50-64yr,38
Slovenia,2021,26,2021-26,50-64yr,29
Slovenia,2021,27,2021-27,50-64yr,27
Slovenia,2021,28,2021-28,50-64yr,26
Slovenia,2021,29,2021-29,50-64yr,60
Slovenia,2021,30,2021-30,50-64yr,64
Slovenia,2021,31,2021-31,50-64yr,115
Slovenia,2021,32,2021-32,50-64yr,149
Slovenia,2021,33,2021-33,50-64yr,312
Slovenia,2021,34,2021-34,50-64yr,446
Slovenia,2021,35,2021-35,50-64yr,604
Slovenia,2021,36,2021-36,50-64yr,909
Slovenia,2021,37,2021-37,50-64yr,1020
Slovenia,2021,38,2021-38,50-64yr,912
Slovenia,2021,39,2021-39,50-64yr,1011
Slovenia,2021,40,2021-40,50-64yr,846
Slovenia,2021,41,2021-41,50-64yr,1007
Slovenia,2021,42,2021-42,50-64yr,1966
Slovenia,2021,43,2021-43,50-64yr,2868
Slovenia,2021,44,2021-44,50-64yr,3736
Slovenia,2021,45,2021-45,50-64yr,3991
Slovenia,2021,46,2021-46,50-64yr,3667
Slovenia,2021,47,2021-47,50-64yr,2693
Slovenia,2021,48,2021-48,50-64yr,2064
Slovenia,2021,49,2021-49,50-64yr,1620
Slovenia,2021,50,2021-50,50-64yr,1483
Slovenia,2021,51,2021-51,50-64yr,1276
Slovenia,2021,52,2021-52,50-64yr,1776
Spain,2021,01,2021-01,50-64yr,33798
Spain,2021,02,2021-02,50-64yr,50839
Spain,2021,03,2021-03,50-64yr,53054
Spain,2021,04,2021-04,50-64yr,42832
Spain,2021,05,2021-05,50-64yr,26425
Spain,2021,06,2021-06,50-64yr,14795
Spain,2021,07,2021-07,50-64yr,9533
Spain,2021,08,2021-08,50-64yr,7431
Spain,2021,09,2021-09,50-64yr,6654
Spain,2021,10,2021-10,50-64yr,6391
Spain,2021,11,2021-11,50-64yr,6766
Spain,2021,12,2021-12,50-64yr,8363
Spain,2021,13,2021-13,50-64yr,9178
Spain,2021,14,2021-14,50-64yr,12304
Spain,2021,15,2021-15,50-64yr,11905
Spain,2021,16,2021-16,50-64yr,11307
Spain,2021,17,2021-17,50-64yr,10261
Spain,2021,18,2021-18,50-64yr,7961
Spain,2021,19,2021-19,50-64yr,6691
Spain,2021,20,2021-20,50-64yr,6025
Spain,2021,21,2021-21,50-64yr,5661
Spain,2021,22,2021-22,50-64yr,4903
Spain,2021,23,2021-23,50-64yr,3636
Spain,2021,24,2021-24,50-64yr,2868
Spain,2021,25,2021-25,50-64yr,2773
Spain,2021,26,2021-26,50-64yr,5304
Spain,2021,27,2021-27,50-64yr,10620
Spain,2021,28,2021-28,50-64yr,16232
Spain,2021,29,2021-29,50-64yr,19972
Spain,2021,30,2021-30,50-64yr,19055
Spain,2021,31,2021-31,50-64yr,15732
Spain,2021,32,2021-32,50-64yr,12457
Spain,2021,33,2021-33,50-64yr,9774
Spain,2021,34,2021-34,50-64yr,7987
Spain,2021,35,2021-35,50-64yr,5638
Spain,2021,36,2021-36,50-64yr,3932
Spain,2021,37,2021-37,50-64yr,2905
Spain,2021,38,2021-38,50-64yr,2302
Spain,2021,39,2021-39,50-64yr,2117
Spain,2021,40,2021-40,50-64yr,1876
Spain,2021,41,2021-41,50-64yr,2030
Spain,2021,42,2021-42,50-64yr,2450
Spain,2021,43,2021-43,50-64yr,2630
Spain,2021,44,2021-44,50-64yr,3001
Spain,2021,45,2021-45,50-64yr,4882
Spain,2021,46,2021-46,50-64yr,8080
Spain,2021,47,2021-47,50-64yr,11567
Spain,2021,48,2021-48,50-64yr,17830
Spain,2021,49,2021-49,50-64yr,22730
Spain,2021,50,2021-50,50-64yr,40438
Spain,2021,51,2021-51,50-64yr,87112
Spain,2021,52,2021-52,50-64yr,151229
Sweden,2021,01,2021-01,50-64yr,8489
Sweden,2021,02,2021-02,50-64yr,6349
Sweden,2021,03,2021-03,50-64yr,5140
Sweden,2021,04,2021-04,50-64yr,4478
Sweden,2021,05,2021-05,50-64yr,4067
Sweden,2021,06,2021-06,50-64yr,4294
Sweden,2021,07,2021-07,50-64yr,4925
Sweden,2021,08,2021-08,50-64yr,5526
Sweden,2021,09,2021-09,50-64yr,5802
Sweden,2021,10,2021-10,50-64yr,5692
Sweden,2021,11,2021-11,50-64yr,6789
Sweden,2021,12,2021-12,50-64yr,7518
Sweden,2021,13,2021-13,50-64yr,7698
Sweden,2021,14,2021-14,50-64yr,8511
Sweden,2021,15,2021-15,50-64yr,8258
Sweden,2021,16,2021-16,50-64yr,7391
Sweden,2021,17,2021-17,50-64yr,6868
Sweden,2021,18,2021-18,50-64yr,6291
Sweden,2021,19,2021-19,50-64yr,4995
Sweden,2021,20,2021-20,50-64yr,3189
Sweden,2021,21,2021-21,50-64yr,1289
Sweden,2021,22,2021-22,50-64yr,1304
Sweden,2021,23,2021-23,50-64yr,555
Sweden,2021,24,2021-24,50-64yr,352
Sweden,2021,25,2021-25,50-64yr,234
Sweden,2021,26,2021-26,50-64yr,183
Sweden,2021,27,2021-27,50-64yr,115
Sweden,2021,28,2021-28,50-64yr,129
Sweden,2021,29,2021-29,50-64yr,194
Sweden,2021,30,2021-30,50-64yr,313
Sweden,2021,31,2021-31,50-64yr,382
Sweden,2021,32,2021-32,50-64yr,590
Sweden,2021,33,2021-33,50-64yr,652
Sweden,2021,34,2021-34,50-64yr,667
Sweden,2021,35,2021-35,50-64yr,729
Sweden,2021,36,2021-36,50-64yr,831
Sweden,2021,37,2021-37,50-64yr,797
Sweden,2021,38,2021-38,50-64yr,582
Sweden,2021,39,2021-39,50-64yr,560
Sweden,2021,40,2021-40,50-64yr,543
Sweden,2021,41,2021-41,50-64yr,535
Sweden,2021,42,2021-42,50-64yr,663
Sweden,2021,43,2021-43,50-64yr,760
Sweden,2021,44,2021-44,50-64yr,728
Sweden,2021,45,2021-45,50-64yr,891
Sweden,2021,46,2021-46,50-64yr,1096
Sweden,2021,47,2021-47,50-64yr,1924
Sweden,2021,48,2021-48,50-64yr,2262
Sweden,2021,49,2021-49,50-64yr,3091
Sweden,2021,50,2021-50,50-64yr,4378
Sweden,2021,51,2021-51,50-64yr,5133
Sweden,2021,52,2021-52,50-64yr,12451
